datetime,kwh,temperatureF,temperatureC,humidity,dewpointC
2019-09-26 0:00:00,1.6247,75.89,24.38333333,0.78,4.539333333
2019-09-26 1:00:00,2.6749,75.08,23.93333333,0.81,4.095333333
2019-09-26 2:00:00,1.6013,74.43,23.57222222,0.83,3.738222222
2019-09-26 3:00:00,1.6093,73.84,23.24444444,0.84,3.412444444
2019-09-26 4:00:00,1.5653,73.35,22.97222222,0.85,3.142222222
2019-09-26 5:00:00,1.5941,72.32,22.4,0.87,2.574
2019-09-26 6:00:00,1.583,71.74,22.07777778,0.88,2.253777778
2019-09-26 7:00:00,1.559,71.02,21.67777778,0.89,1.855777778
2019-09-26 8:00:00,1.5776,73.52,23.06666667,0.88,3.242666667
2019-09-26 9:00:00,1.667,77.26,25.14444444,0.81,5.306444444
2019-09-26 10:00:00,2.4705,81.58,27.54444444,0.73,7.690444444
2019-09-26 11:00:00,5.0599,84.99,29.43888889,0.65,9.568888889
2019-09-26 12:00:00,5.3688,86.73,30.40555556,0.61,10.52755556
2019-09-26 13:00:00,5.1872,88.31,31.28333333,0.56,11.39533333
2019-09-26 14:00:00,5.1828,88.93,31.62777778,0.54,11.73577778
2019-09-26 15:00:00,5.2388,88.85,31.58333333,0.54,11.69133333
2019-09-26 16:00:00,5.0001,88.06,31.14444444,0.53,11.25044444
2019-09-26 17:00:00,4.8271,86.5,30.27777778,0.55,10.38777778
2019-09-26 18:00:00,4.4935,85.1,29.5,0.58,9.616
2019-09-26 19:00:00,3.7541,82.6,28.11111111,0.64,8.239111111
2019-09-26 20:00:00,4.7098,80.43,26.90555556,0.69,7.043555556
2019-09-26 21:00:00,4.7397,78.87,26.03888889,0.74,6.186888889
2019-09-26 22:00:00,3.5443,77.87,25.48333333,0.78,5.639333333
2019-09-26 23:00:00,1.5837,76.74,24.85555556,0.81,5.017555556
2019-09-27 0:00:00,1.8812,76.36,24.64444444,0.82,4.808444444
2019-09-27 1:00:00,3.998,76.5,24.72222222,0.84,4.890222222
2019-09-27 2:00:00,1.8874,76.22,24.56666667,0.84,4.734666667
2019-09-27 3:00:00,1.8987,75.51,24.17222222,0.85,4.342222222
2019-09-27 4:00:00,2.1663,74.93,23.85,0.86,4.022
2019-09-27 5:00:00,2.9872,74.35,23.52777778,0.87,3.701777778
2019-09-27 6:00:00,1.3036,73.74,23.18888889,0.89,3.366888889
2019-09-27 7:00:00,0.3976,74.73,23.73888889,0.88,3.914888889
2019-09-27 8:00:00,0.5336,75.84,24.35555556,0.88,4.531555556
2019-09-27 9:00:00,1.8678,79.45,26.36111111,0.82,6.525111111
2019-09-27 10:00:00,5.029,83.44,28.57777778,0.74,8.725777778
2019-09-27 11:00:00,5.1157,86.32,30.17777778,0.68,10.31377778
2019-09-27 12:00:00,5.1758,87.87,31.03888889,0.65,11.16888889
2019-09-27 13:00:00,5.1796,88.8,31.55555556,0.63,11.68155556
2019-09-27 14:00:00,5.1315,88.78,31.54444444,0.63,11.67044444
2019-09-27 15:00:00,4.8913,88.41,31.33888889,0.63,11.46488889
2019-09-27 16:00:00,4.5944,87.88,31.04444444,0.64,11.17244444
2019-09-27 17:00:00,4.3086,87.36,30.75555556,0.67,10.88955556
2019-09-27 18:00:00,3.163,85.76,29.86666667,0.71,10.00866667
2019-09-27 19:00:00,2.9686,83.37,28.53888889,0.75,8.688888889
2019-09-27 20:00:00,3.2055,82.22,27.9,0.78,8.056
2019-09-27 21:00:00,3.123,81.18,27.32222222,0.81,7.484222222
2019-09-27 22:00:00,2.4337,80.26,26.81111111,0.82,6.975111111
2019-09-27 23:00:00,3.2562,79.45,26.36111111,0.84,6.529111111
2019-09-28 0:00:00,3.5713,79.22,26.23333333,0.84,6.401333333
2019-09-28 1:00:00,3.5298,79.01,26.11666667,0.85,6.286666667
2019-09-28 2:00:00,3.4789,78.7,25.94444444,0.86,6.116444444
2019-09-28 3:00:00,0.373,77.98,25.54444444,0.87,5.718444444
2019-09-28 4:00:00,0.3411,77.3,25.16666667,0.87,5.340666667
2019-09-28 5:00:00,0.3641,76.53,24.73888889,0.9,4.918888889
2019-09-28 6:00:00,0.3591,76.13,24.51666667,0.91,4.698666667
2019-09-28 7:00:00,2.7195,76.98,24.98888889,0.9,5.168888889
2019-09-28 8:00:00,0.3725,78.15,25.63888889,0.9,5.818888889
2019-09-28 9:00:00,0.6179,81.19,27.32777778,0.86,7.499777778
2019-09-28 10:00:00,3.8171,84.7,29.27777778,0.77,9.431777778
2019-09-28 11:00:00,4.154,87.31,30.72777778,0.69,10.86577778
2019-09-28 12:00:00,5.1584,88.82,31.56666667,0.66,11.69866667
2019-09-28 13:00:00,5.1685,89.61,32.00555556,0.64,12.13355556
2019-09-28 14:00:00,5.2415,89.65,32.02777778,0.63,12.15377778
2019-09-28 15:00:00,5.2042,89.4,31.88888889,0.63,12.01488889
2019-09-28 16:00:00,5.1496,88.95,31.63888889,0.63,11.76488889
2019-09-28 17:00:00,4.7586,88.03,31.12777778,0.65,11.25777778
2019-09-28 18:00:00,3.4236,86.38,30.21111111,0.68,10.34711111
2019-09-28 19:00:00,3.2039,84.47,29.15,0.71,9.292
2019-09-28 20:00:00,2.9654,82.31,27.95,0.74,8.098
2019-09-28 21:00:00,3.4007,80.98,27.21111111,0.78,7.367111111
2019-09-28 22:00:00,3.3946,80.26,26.81111111,0.8,6.971111111
2019-09-28 23:00:00,3.583,79.28,26.26666667,0.82,6.430666667
2019-09-29 0:00:00,3.5448,79,26.11111111,0.84,6.279111111
2019-09-29 1:00:00,3.804,78.89,26.05,0.85,6.22
2019-09-29 2:00:00,3.5847,77.96,25.53333333,0.86,5.705333333
2019-09-29 3:00:00,3.5159,76.61,24.78333333,0.87,4.957333333
2019-09-29 4:00:00,3.4707,75.57,24.20555556,0.89,4.383555556
2019-09-29 5:00:00,3.4669,76.38,24.65555556,0.88,4.831555556
2019-09-29 6:00:00,3.4304,76.28,24.6,0.89,4.778
2019-09-29 7:00:00,3.4484,76.89,24.93888889,0.89,5.116888889
2019-09-29 8:00:00,3.5325,78.06,25.58888889,0.89,5.766888889
2019-09-29 9:00:00,3.6713,80.77,27.09444444,0.83,7.260444444
2019-09-29 10:00:00,3.7389,83.3,28.5,0.76,8.652
2019-09-29 11:00:00,3.6078,85.64,29.8,0.68,9.936
2019-09-29 12:00:00,4.7857,87.32,30.73333333,0.63,10.85933333
2019-09-29 13:00:00,4.6067,88.27,31.26111111,0.62,11.38511111
2019-09-29 14:00:00,4.8933,87.95,31.08333333,0.62,11.20733333
2019-09-29 15:00:00,4.4611,87.26,30.7,0.62,10.824
2019-09-29 16:00:00,6.5694,86.49,30.27222222,0.61,10.39422222
2019-09-29 17:00:00,4.9654,85.84,29.91111111,0.6,10.03111111
2019-09-29 18:00:00,3.951,84.45,29.13888889,0.62,9.262888889
2019-09-29 19:00:00,4.1376,82.38,27.98888889,0.66,8.120888889
2019-09-29 20:00:00,3.7827,80.67,27.03888889,0.7,7.178888889
2019-09-29 21:00:00,2.4132,79.54,26.41111111,0.73,6.557111111
2019-09-29 22:00:00,2.1105,78.77,25.98333333,0.77,6.137333333
2019-09-29 23:00:00,2.1397,78.75,25.97222222,0.78,6.128222222
2019-09-30 0:00:00,2.0274,78.7,25.94444444,0.8,6.104444444
2019-09-30 1:00:00,2.0186,78.81,26.00555556,0.82,6.169555556
2019-09-30 2:00:00,1.8233,77.87,25.48333333,0.85,5.653333333
2019-09-30 3:00:00,1.8587,77.01,25.00555556,0.86,5.177555556
2019-09-30 4:00:00,1.689,76.18,24.54444444,0.88,4.720444444
2019-09-30 5:00:00,2.5857,76.55,24.75,0.87,4.924
2019-09-30 6:00:00,2.557,76.36,24.64444444,0.88,4.820444444
2019-09-30 7:00:00,2.9315,78.16,25.64444444,0.86,5.816444444
2019-09-30 8:00:00,1.5888,78.82,26.01111111,0.85,6.181111111
2019-09-30 9:00:00,1.8453,80.89,27.16111111,0.82,7.325111111
2019-09-30 10:00:00,1.9008,83.52,28.62222222,0.76,8.774222222
2019-09-30 11:00:00,2.3092,86.35,30.19444444,0.71,10.33644444
2019-09-30 12:00:00,3.524,87.72,30.95555556,0.67,11.08955556
2019-09-30 13:00:00,3.7802,88.28,31.26666667,0.65,11.39666667
2019-09-30 14:00:00,3.8266,87.95,31.08333333,0.64,11.21133333
2019-09-30 15:00:00,4.0121,87.56,30.86666667,0.65,10.99666667
2019-09-30 16:00:00,3.9202,86.89,30.49444444,0.66,10.62644444
2019-09-30 17:00:00,4.4619,85.9,29.94444444,0.7,10.08444444
2019-09-30 18:00:00,3.249,84.33,29.07222222,0.74,9.220222222
2019-09-30 19:00:00,3.1598,82.28,27.93333333,0.78,8.089333333
2019-09-30 20:00:00,2.347,80.82,27.12222222,0.8,7.282222222
2019-09-30 21:00:00,2.5499,79.9,26.61111111,0.81,6.773111111
2019-09-30 22:00:00,2.2974,79.27,26.26111111,0.79,6.419111111
2019-09-30 23:00:00,2.4229,78.35,25.75,0.79,5.908
2019-10-01 0:00:00,1.9787,78.22,25.67777778,0.78,5.833777778
2019-10-01 1:00:00,1.3674,77.87,25.48333333,0.81,5.645333333
2019-10-01 2:00:00,1.4729,77.06,25.03333333,0.85,5.203333333
2019-10-01 3:00:00,1.4502,75.66,24.25555556,0.88,4.431555556
2019-10-01 4:00:00,1.2857,74.69,23.71666667,0.9,3.896666667
2019-10-01 5:00:00,1.3548,75.67,24.26111111,0.9,4.441111111
2019-10-01 6:00:00,3.331,75.72,24.28888889,0.9,4.468888889
2019-10-01 7:00:00,2.6711,76.53,24.73888889,0.87,4.912888889
2019-10-01 8:00:00,1.1868,77.85,25.47222222,0.85,5.642222222
2019-10-01 9:00:00,1.445,80.21,26.78333333,0.81,6.945333333
2019-10-01 10:00:00,1.553,82.01,27.78333333,0.77,7.937333333
2019-10-01 11:00:00,1.686,84.2,29,0.71,9.142
2019-10-01 12:00:00,3.1006,85.73,29.85,0.67,9.984
2019-10-01 13:00:00,3.0743,86.66,30.36666667,0.63,10.49266667
2019-10-01 14:00:00,3.4781,86.86,30.47777778,0.6,10.59777778
2019-10-01 15:00:00,3.3043,86.93,30.51666667,0.59,10.63466667
2019-10-01 16:00:00,3.5647,86.58,30.32222222,0.59,10.44022222
2019-10-01 17:00:00,3.6847,85.05,29.47222222,0.61,9.594222222
2019-10-01 18:00:00,3.2128,84.16,28.97777778,0.65,9.107777778
2019-10-01 19:00:00,3.5501,82.36,27.97777778,0.69,8.115777778
2019-10-01 20:00:00,3.3133,81.02,27.23333333,0.72,7.377333333
2019-10-01 21:00:00,2.0662,80.52,26.95555556,0.74,7.103555556
2019-10-01 22:00:00,2.2436,79.71,26.50555556,0.77,6.659555556
2019-10-01 23:00:00,2.2573,79.2,26.22222222,0.8,6.382222222
2019-10-02 0:00:00,1.5264,78.97,26.09444444,0.82,6.258444444
2019-10-02 1:00:00,1.3398,78.54,25.85555556,0.86,6.027555556
2019-10-02 2:00:00,1.4504,78.52,25.84444444,0.88,6.020444444
2019-10-02 3:00:00,1.3715,77.69,25.38333333,0.9,5.563333333
2019-10-02 4:00:00,1.3045,77.1,25.05555556,0.91,5.237555556
2019-10-02 5:00:00,1.9192,76.63,24.79444444,0.92,4.978444444
2019-10-02 6:00:00,2.7573,76.16,24.53333333,0.92,4.717333333
2019-10-02 7:00:00,0.9237,77.5,25.27777778,0.9,5.457777778
2019-10-02 8:00:00,0.9088,78.51,25.83888889,0.89,6.016888889
2019-10-02 9:00:00,0.9434,81.04,27.24444444,0.84,7.412444444
2019-10-02 10:00:00,1.2399,83.39,28.55,0.78,8.706
2019-10-02 11:00:00,1.8002,85.07,29.48333333,0.75,9.633333333
2019-10-02 12:00:00,2.6246,86.3,30.16666667,0.71,10.30866667
2019-10-02 13:00:00,2.6406,86.62,30.34444444,0.68,10.48044444
2019-10-02 14:00:00,2.8414,86.11,30.06111111,0.68,10.19711111
2019-10-02 15:00:00,3.2606,86,30,0.67,10.134
2019-10-02 16:00:00,3.0475,85.65,29.80555556,0.67,9.939555556
2019-10-02 17:00:00,3.3469,84.47,29.15,0.68,9.286
2019-10-02 18:00:00,2.2489,83.6,28.66666667,0.71,8.808666667
2019-10-02 19:00:00,2.2463,81.89,27.71666667,0.74,7.864666667
2019-10-02 20:00:00,2.7081,80.65,27.02777778,0.77,7.181777778
2019-10-02 21:00:00,2.1366,80.06,26.7,0.78,6.856
2019-10-02 22:00:00,2.1437,79.42,26.34444444,0.81,6.506444444
2019-10-02 23:00:00,1.7773,78.91,26.06111111,0.83,6.227111111
2019-10-03 0:00:00,1.2739,78.54,25.85555556,0.85,6.025555556
2019-10-03 1:00:00,1.1064,78.29,25.71666667,0.87,5.890666667
2019-10-03 2:00:00,1.1238,77.3,25.16666667,0.9,5.346666667
2019-10-03 3:00:00,0.969,76.5,24.72222222,0.91,4.904222222
2019-10-03 4:00:00,0.9489,75.82,24.34444444,0.92,4.528444444
2019-10-03 5:00:00,1.5735,75.96,24.42222222,0.93,4.608222222
2019-10-03 6:00:00,3.2131,75.55,24.19444444,0.94,4.382444444
2019-10-03 7:00:00,0.7288,76.78,24.87777778,0.91,5.059777778
2019-10-03 8:00:00,0.9279,77.86,25.47777778,0.9,5.657777778
2019-10-03 9:00:00,0.9601,80.23,26.79444444,0.86,6.966444444
2019-10-03 10:00:00,0.982,82.84,28.24444444,0.79,8.402444444
2019-10-03 11:00:00,1.4808,85.49,29.71666667,0.72,9.860666667
2019-10-03 12:00:00,2.6116,86.7,30.38888889,0.68,10.52488889
2019-10-03 13:00:00,2.8208,87.26,30.7,0.65,10.83
2019-10-03 14:00:00,2.9091,85.87,29.92777778,0.66,10.05977778
2019-10-03 15:00:00,3.0579,85.66,29.81111111,0.64,9.939111111
2019-10-03 16:00:00,3.1796,85.91,29.95,0.63,10.076
2019-10-03 17:00:00,3.8882,85.16,29.53333333,0.63,9.659333333
2019-10-03 18:00:00,2.4918,84.14,28.96666667,0.66,9.098666667
2019-10-03 19:00:00,2.4326,82.21,27.89444444,0.7,8.034444444
2019-10-03 20:00:00,2.5474,80.68,27.04444444,0.72,7.188444444
2019-10-03 21:00:00,2.5762,79.62,26.45555556,0.74,6.603555556
2019-10-03 22:00:00,2.002,78.59,25.88333333,0.77,6.037333333
2019-10-03 23:00:00,1.7692,77.49,25.27222222,0.8,5.432222222
2019-10-04 0:00:00,1.2471,76.83,24.90555556,0.83,5.071555556
2019-10-04 1:00:00,1.0616,76.46,24.7,0.86,4.872
2019-10-04 2:00:00,1.2045,75.91,24.39444444,0.88,4.570444444
2019-10-04 3:00:00,1.052,75.25,24.02777778,0.9,4.207777778
2019-10-04 4:00:00,1.0015,74.6,23.66666667,0.92,3.850666667
2019-10-04 5:00:00,1.5924,73.96,23.31111111,0.93,3.497111111
2019-10-04 6:00:00,2.8631,73.49,23.05,0.95,3.24
2019-10-04 7:00:00,0.3856,74.23,23.46111111,0.93,3.647111111
2019-10-04 8:00:00,0.9777,76.01,24.45,0.91,4.632
2019-10-04 9:00:00,0.7842,79.58,26.43333333,0.87,6.607333333
2019-10-04 10:00:00,1.0539,82.92,28.28888889,0.8,8.448888889
2019-10-04 11:00:00,1.6178,85.97,29.98333333,0.72,10.12733333
2019-10-04 12:00:00,2.7553,87.59,30.88333333,0.67,11.01733333
2019-10-04 13:00:00,3.0843,88.2,31.22222222,0.64,11.35022222
2019-10-04 14:00:00,3.2973,88.89,31.60555556,0.62,11.72955556
2019-10-04 15:00:00,3.3689,89.09,31.71666667,0.6,11.83666667
2019-10-04 16:00:00,3.9083,88.85,31.58333333,0.6,11.70333333
2019-10-04 17:00:00,4.1405,86.8,30.44444444,0.62,10.56844444
2019-10-04 18:00:00,2.9617,85.77,29.87222222,0.65,10.00222222
2019-10-04 19:00:00,2.5743,83.45,28.58333333,0.7,8.723333333
2019-10-04 20:00:00,1.8346,81.98,27.76666667,0.74,7.914666667
2019-10-04 21:00:00,2.0165,80.88,27.15555556,0.78,7.311555556
2019-10-04 22:00:00,1.709,79.86,26.58888889,0.81,6.750888889
2019-10-04 23:00:00,2.015,78.93,26.07222222,0.83,6.238222222
2019-10-05 0:00:00,1.6527,78.4,25.77777778,0.85,5.947777778
2019-10-05 1:00:00,1.505,78.16,25.64444444,0.87,5.818444444
2019-10-05 2:00:00,1.228,77.97,25.53888889,0.89,5.716888889
2019-10-05 3:00:00,1.0955,77.1,25.05555556,0.9,5.235555556
2019-10-05 4:00:00,1.2156,76.65,24.80555556,0.92,4.989555556
2019-10-05 5:00:00,1.0158,75.9,24.38888889,0.93,4.574888889
2019-10-05 6:00:00,2.1153,75.59,24.21666667,0.93,4.402666667
2019-10-05 7:00:00,2.0607,75.86,24.36666667,0.92,4.550666667
2019-10-05 8:00:00,0.8917,77.19,25.10555556,0.91,5.287555556
2019-10-05 9:00:00,1.2899,80.93,27.18333333,0.84,7.351333333
2019-10-05 10:00:00,1.9461,84.17,28.98333333,0.76,9.135333333
2019-10-05 11:00:00,3.2063,86.89,30.49444444,0.68,10.63044444
2019-10-05 12:00:00,3.4302,88.31,31.28333333,0.64,11.41133333
2019-10-05 13:00:00,3.1049,87.47,30.81666667,0.64,10.94466667
2019-10-05 14:00:00,3.3827,86.72,30.4,0.65,10.53
2019-10-05 15:00:00,3.4705,86.2,30.11111111,0.64,10.23911111
2019-10-05 16:00:00,3.7579,86.03,30.01666667,0.64,10.14466667
2019-10-05 17:00:00,4.0644,85.29,29.60555556,0.65,9.735555556
2019-10-05 18:00:00,2.9055,84.26,29.03333333,0.68,9.169333333
2019-10-05 19:00:00,2.1891,82.46,28.03333333,0.72,8.177333333
2019-10-05 20:00:00,1.9655,80.83,27.12777778,0.75,7.277777778
2019-10-05 21:00:00,1.8049,80.46,26.92222222,0.77,7.076222222
2019-10-05 22:00:00,1.8752,80.13,26.73888889,0.78,6.894888889
2019-10-05 23:00:00,1.5893,79.42,26.34444444,0.8,6.504444444
2019-10-06 0:00:00,1.5852,79.14,26.18888889,0.83,6.354888889
2019-10-06 1:00:00,1.4166,78.9,26.05555556,0.86,6.227555556
2019-10-06 2:00:00,1.2948,77.62,25.34444444,0.89,5.522444444
2019-10-06 3:00:00,1.1888,76.42,24.67777778,0.91,4.859777778
2019-10-06 4:00:00,1.2468,75.82,24.34444444,0.92,4.528444444
2019-10-06 5:00:00,1.0086,76.11,24.50555556,0.92,4.689555556
2019-10-06 6:00:00,0.9626,75.64,24.24444444,0.92,4.428444444
2019-10-06 7:00:00,2.0409,76.5,24.72222222,0.9,4.902222222
2019-10-06 8:00:00,1.7146,77.25,25.13888889,0.9,5.318888889
2019-10-06 9:00:00,3.1354,80.26,26.81111111,0.83,6.977111111
2019-10-06 10:00:00,3.1453,83.31,28.50555556,0.76,8.657555556
2019-10-06 11:00:00,5.7116,86,30,0.68,10.136
2019-10-06 12:00:00,3.961,87.5,30.83333333,0.63,10.95933333
2019-10-06 13:00:00,4.5045,88.24,31.24444444,0.6,11.36444444
2019-10-06 14:00:00,4.2039,87.44,30.8,0.6,10.92
2019-10-06 15:00:00,4.3286,87.14,30.63333333,0.6,10.75333333
2019-10-06 16:00:00,4.1606,86.56,30.31111111,0.62,10.43511111
2019-10-06 17:00:00,4.2942,85.01,29.45,0.65,9.58
2019-10-06 18:00:00,2.6129,84.22,29.01111111,0.68,9.147111111
2019-10-06 19:00:00,2.2443,82.21,27.89444444,0.71,8.036444444
2019-10-06 20:00:00,2.6752,80.1,26.72222222,0.77,6.876222222
2019-10-06 21:00:00,2.9148,79.38,26.32222222,0.8,6.482222222
2019-10-06 22:00:00,2.7965,78.79,25.99444444,0.82,6.158444444
2019-10-06 23:00:00,0.9617,77.8,25.44444444,0.84,5.612444444
2019-10-07 0:00:00,1.2773,77.69,25.38333333,0.86,5.555333333
2019-10-07 1:00:00,1.1066,78.22,25.67777778,0.88,5.853777778
2019-10-07 2:00:00,1.0488,77.93,25.51666667,0.9,5.696666667
2019-10-07 3:00:00,1.1075,77.29,25.16111111,0.92,5.345111111
2019-10-07 4:00:00,0.9316,77.39,25.21666667,0.92,5.400666667
2019-10-07 5:00:00,1.6606,77.29,25.16111111,0.93,5.347111111
2019-10-07 6:00:00,2.6931,76.79,24.88333333,0.93,5.069333333
2019-10-07 7:00:00,2.7109,77.29,25.16111111,0.91,5.343111111
2019-10-07 8:00:00,1.1952,77.91,25.50555556,0.91,5.687555556
2019-10-07 9:00:00,1.0248,79.98,26.65555556,0.89,6.833555556
2019-10-07 10:00:00,1.4489,82.35,27.97222222,0.84,8.140222222
2019-10-07 11:00:00,1.6401,84.05,28.91666667,0.81,9.078666667
2019-10-07 12:00:00,2.4946,83.63,28.68333333,0.8,8.843333333
2019-10-07 13:00:00,2.4325,80.58,26.98888889,0.85,7.158888889
2019-10-07 14:00:00,2.573,79.33,26.29444444,0.87,6.468444444
2019-10-07 15:00:00,2.3132,78.45,25.80555556,0.87,5.979555556
2019-10-07 16:00:00,2.2969,78.7,25.94444444,0.85,6.114444444
2019-10-07 17:00:00,3.0506,78.32,25.73333333,0.83,5.899333333
2019-10-07 18:00:00,1.999,78.3,25.72222222,0.83,5.888222222
2019-10-07 19:00:00,2.1966,78.19,25.66111111,0.84,5.829111111
2019-10-07 20:00:00,1.6994,77.39,25.21666667,0.84,5.384666667
2019-10-07 21:00:00,1.9549,77.26,25.14444444,0.84,5.312444444
2019-10-07 22:00:00,1.9114,76.88,24.93333333,0.85,5.103333333
2019-10-07 23:00:00,1.2999,76.33,24.62777778,0.86,4.799777778
2019-10-08 0:00:00,1.0279,76,24.44444444,0.87,4.618444444
2019-10-08 1:00:00,0.9906,76.08,24.48888889,0.89,4.666888889
2019-10-08 2:00:00,1.0436,74.93,23.85,0.94,4.038
2019-10-08 3:00:00,0.9049,74.49,23.60555556,0.97,3.799555556
2019-10-08 4:00:00,0.9671,74.94,23.85555556,0.97,4.049555556
2019-10-08 5:00:00,0.7494,75.93,24.40555556,0.95,4.595555556
2019-10-08 6:00:00,3.9053,76.03,24.46111111,0.95,4.651111111
2019-10-08 7:00:00,0.8101,75.9,24.38888889,0.94,4.576888889
2019-10-08 8:00:00,1.1269,76.25,24.58333333,0.94,4.771333333
2019-10-08 9:00:00,0.9275,77.37,25.20555556,0.93,5.391555556
2019-10-08 10:00:00,0.6985,77.9,25.5,0.92,5.684
2019-10-08 11:00:00,1.0129,79.14,26.18888889,0.88,6.364888889
2019-10-08 12:00:00,2.4927,80.46,26.92222222,0.85,7.092222222
2019-10-08 13:00:00,2.8029,82.59,28.10555556,0.8,8.265555556
2019-10-08 14:00:00,2.6746,84.71,29.28333333,0.76,9.435333333
2019-10-08 15:00:00,2.9969,85.45,29.69444444,0.74,9.842444444
2019-10-08 16:00:00,3.3651,85.88,29.93333333,0.71,10.07533333
2019-10-08 17:00:00,3.4975,84.01,28.89444444,0.73,9.040444444
2019-10-08 18:00:00,2.3473,83.15,28.41666667,0.75,8.566666667
2019-10-08 19:00:00,2.0942,81.68,27.6,0.78,7.756
2019-10-08 20:00:00,2.2916,80.68,27.04444444,0.79,7.202444444
2019-10-08 21:00:00,2.0129,79.74,26.52222222,0.81,6.684222222
2019-10-08 22:00:00,1.8533,79.11,26.17222222,0.83,6.338222222
2019-10-08 23:00:00,1.5835,78.35,25.75,0.85,5.92
2019-10-09 0:00:00,1.3408,77.76,25.42222222,0.87,5.596222222
2019-10-09 1:00:00,1.225,77.57,25.31666667,0.89,5.494666667
2019-10-09 2:00:00,1.1029,76.97,24.98333333,0.92,5.167333333
2019-10-09 3:00:00,0.8473,76.01,24.45,0.95,4.64
2019-10-09 4:00:00,1.0668,75.25,24.02777778,0.97,4.221777778
2019-10-09 5:00:00,1.7636,75.24,24.02222222,0.97,4.216222222
2019-10-09 6:00:00,2.2625,75.13,23.96111111,0.98,4.157111111
2019-10-09 7:00:00,1.1694,75.81,24.33888889,0.95,4.528888889
2019-10-09 8:00:00,1.2833,76.74,24.85555556,0.94,5.043555556
2019-10-09 9:00:00,1.8996,78.77,25.98333333,0.91,6.165333333
2019-10-09 10:00:00,2.8683,81.11,27.28333333,0.86,7.455333333
2019-10-09 11:00:00,4.5734,83.88,28.82222222,0.8,8.982222222
2019-10-09 12:00:00,3.6655,85.8,29.88888889,0.73,10.03488889
2019-10-09 13:00:00,2.9345,86.95,30.52777778,0.68,10.66377778
2019-10-09 14:00:00,3.3961,86.66,30.36666667,0.69,10.50466667
2019-10-09 15:00:00,3.1677,86.79,30.43888889,0.67,10.57288889
2019-10-09 16:00:00,3.0847,85.66,29.81111111,0.69,9.949111111
2019-10-09 17:00:00,3.1398,82.16,27.86666667,0.75,8.016666667
2019-10-09 18:00:00,2.1474,82.04,27.8,0.77,7.954
2019-10-09 19:00:00,2.1572,80.53,26.96111111,0.79,7.119111111
2019-10-09 20:00:00,2.1502,78.62,25.9,0.81,6.062
2019-10-09 21:00:00,1.9607,77.84,25.46666667,0.83,5.632666667
2019-10-09 22:00:00,2.0036,77.37,25.20555556,0.84,5.373555556
2019-10-09 23:00:00,1.8335,76.94,24.96666667,0.85,5.136666667
2019-10-10 0:00:00,1.2495,76.2,24.55555556,0.88,4.731555556
2019-10-10 1:00:00,1.074,75.62,24.23333333,0.9,4.413333333
2019-10-10 2:00:00,1.0767,74.93,23.85,0.94,4.038
2019-10-10 3:00:00,1.0469,74.41,23.56111111,0.97,3.755111111
2019-10-10 4:00:00,1.0512,74.19,23.43888889,0.98,3.634888889
2019-10-10 5:00:00,3.3547,74.93,23.85,0.95,4.04
2019-10-10 6:00:00,2.528,74.89,23.82777778,0.96,4.019777778
2019-10-10 7:00:00,1.4728,74.85,23.80555556,0.95,3.995555556
2019-10-10 8:00:00,1.1538,75.75,24.30555556,0.94,4.493555556
2019-10-10 9:00:00,1.2114,77.3,25.16666667,0.92,5.350666667
2019-10-10 10:00:00,1.2808,80.02,26.67777778,0.87,6.851777778
2019-10-10 11:00:00,1.7167,83.3,28.5,0.81,8.662
2019-10-10 12:00:00,3.0464,85.07,29.48333333,0.76,9.635333333
2019-10-10 13:00:00,3.681,86.51,30.28333333,0.7,10.42333333
2019-10-10 14:00:00,3.5789,85.6,29.77777778,0.71,9.919777778
2019-10-10 15:00:00,3.7902,84.81,29.33888889,0.71,9.480888889
2019-10-10 16:00:00,3.5095,84.43,29.12777778,0.71,9.269777778
2019-10-10 17:00:00,3.4171,83.55,28.63888889,0.72,8.782888889
2019-10-10 18:00:00,2.7896,82.9,28.27777778,0.74,8.425777778
2019-10-10 19:00:00,1.9982,81.24,27.35555556,0.77,7.509555556
2019-10-10 20:00:00,2.2766,79.92,26.62222222,0.8,6.782222222
2019-10-10 21:00:00,2.0319,79.27,26.26111111,0.82,6.425111111
2019-10-10 22:00:00,2.204,78.7,25.94444444,0.83,6.110444444
2019-10-10 23:00:00,2.0441,78.18,25.65555556,0.84,5.823555556
2019-10-11 0:00:00,1.5165,77.93,25.51666667,0.85,5.686666667
2019-10-11 1:00:00,1.1182,77.87,25.48333333,0.87,5.657333333
2019-10-11 2:00:00,1.3099,77.83,25.46111111,0.89,5.639111111
2019-10-11 3:00:00,1.1484,76.83,24.90555556,0.9,5.085555556
2019-10-11 4:00:00,1.0792,76.33,24.62777778,0.91,4.809777778
2019-10-11 5:00:00,2.0014,75.53,24.18333333,0.92,4.367333333
2019-10-11 6:00:00,2.1851,75.05,23.91666667,0.94,4.104666667
2019-10-11 7:00:00,0.9633,75.45,24.13888889,0.92,4.322888889
2019-10-11 8:00:00,0.7902,76.46,24.7,0.91,4.882
2019-10-11 9:00:00,0.859,79.1,26.16666667,0.86,6.338666667
2019-10-11 10:00:00,1.237,81.94,27.74444444,0.8,7.904444444
2019-10-11 11:00:00,1.696,85.07,29.48333333,0.72,9.627333333
2019-10-11 12:00:00,2.6823,85.94,29.96666667,0.68,10.10266667
